Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
gemm_150.c,xczu7ev-ffvc1156-2-e,10,15.44773,273,1,1,4,12,unroll_16,unroll_8,unroll_8,1,4.5,0.281809530802,False
gemm_118.c,xczu7ev-ffvc1156-2-e,10,1.52129,37,1,1,6,5,unroll_2,pipeline_1,pipeline_1,4,3.25,1,True
gemm_63.c,xczu7ev-ffvc1156-2-e,10,1.52129,40,1,1,6,5,unroll_2,pipeline_1,unroll_16,2,3.25,1,True
gemm_109.c,xczu7ev-ffvc1156-2-e,10,1.52129,40,1,1,6,5,unroll_2,pipeline_1,unroll_2,2,3.25,1,True
gemm_131.c,xczu7ev-ffvc1156-2-e,10,1.52129,43.5,1,1,6,5,unroll_2,pipeline_1,unroll_32,2,3.25,1,True
gemm_134.c,xczu7ev-ffvc1156-2-e,10,1.52129,38.5,1,1,6,5,unroll_2,pipeline_1,unroll_4,2,3.25,1,True
gemm_129.c,xczu7ev-ffvc1156-2-e,10,1.52129,40,1,1,6,5,unroll_2,pipeline_1,unroll_64,2,3.25,1,True
gemm_156.c,xczu7ev-ffvc1156-2-e,10,1.52129,37,1,1,6,5,unroll_2,pipeline_1,unroll_8,2,3.25,1,True
gemm_0.c,xczu7ev-ffvc1156-2-e,10,9.62913,38,1,1,2,3,unroll_2,unroll_16,pipeline_1,2,1.75,1,True
gemm_154.c,xczu7ev-ffvc1156-2-e,10,14.29857,108,1,1,1,8,unroll_2,unroll_16,unroll_16,1,2.75,0.341094628593,False
gemm_122.c,xczu7ev-ffvc1156-2-e,10,22.32673,34,1,1,1,3,unroll_2,unroll_16,unroll_2,1,1.5,0.105054823645,False
gemm_39.c,xczu7ev-ffvc1156-2-e,10,17.73921,43,1,1,1,3,unroll_2,unroll_16,unroll_4,1,1.5,0.196787783972,False
gemm_132.c,xczu7ev-ffvc1156-2-e,10,1.37057,311,1,2,4,14,unroll_2,unroll_16,unroll_64,1,5.25,1,True
gemm_218.c,xczu7ev-ffvc1156-2-e,10,15.44545,69,1,1,1,5,unroll_2,unroll_16,unroll_8,1,2,0.286091999024,False
gemm_211.c,xczu7ev-ffvc1156-2-e,10,9.64705,26.5,1,1,1,1,unroll_2,unroll_2,pipeline_1,2,1,0.637719343456,False
gemm_104.c,xczu7ev-ffvc1156-2-e,10,14.31649,34,1,1,1,2,unroll_2,unroll_2,unroll_16,1,1.25,0.340023152421,False
gemm_186.c,xczu7ev-ffvc1156-2-e,10,22.34465,24,1,1,1,1,unroll_2,unroll_2,unroll_2,1,1,0.104881341983,False
gemm_287.c,xczu7ev-ffvc1156-2-e,10,13.74305,40,1,1,1,3,unroll_2,unroll_2,unroll_32,1,1.5,0.370403585832,False
gemm_269.c,xczu7ev-ffvc1156-2-e,10,17.75713,26,1,1,1,1,unroll_2,unroll_2,unroll_4,1,1,0.195986018772,False
gemm_152.c,xczu7ev-ffvc1156-2-e,10,6.73889,50,1,1,2,5,unroll_2,unroll_2,unroll_64,1,2.25,1,True
gemm_79.c,xczu7ev-ffvc1156-2-e,10,15.46337,27,1,1,1,1,unroll_2,unroll_2,unroll_8,1,1,0.284664651824,False
gemm_121.c,xczu7ev-ffvc1156-2-e,10,9.62785,61.5,1,1,4,6,unroll_2,unroll_32,pipeline_1,2,3,0.616508165558,False
gemm_288.c,xczu7ev-ffvc1156-2-e,10,14.29729,246,1,1,2,10,unroll_2,unroll_32,unroll_16,1,3.5,0.339573236083,False
gemm_102.c,xczu7ev-ffvc1156-2-e,10,22.32545,48,1,1,1,4,unroll_2,unroll_32,unroll_2,1,1.75,0.105072230484,False
gemm_291.c,xczu7ev-ffvc1156-2-e,10,17.73793,66,1,1,1,6,unroll_2,unroll_32,unroll_4,1,2.25,0.197008238759,False
gemm_188.c,xczu7ev-ffvc1156-2-e,10,1.35137,856,1,3,5,20,unroll_2,unroll_32,unroll_64,1,7.25,1,True
gemm_272.c,xczu7ev-ffvc1156-2-e,10,15.44417,110,1,1,2,9,unroll_2,unroll_32,unroll_8,1,3.25,0.285281652108,False
gemm_212.c,xczu7ev-ffvc1156-2-e,10,9.63681,27.5,1,1,1,1,unroll_2,unroll_4,pipeline_1,2,1,1,True
gemm_286.c,xczu7ev-ffvc1156-2-e,10,14.30625,40,1,1,1,3,unroll_2,unroll_4,unroll_16,1,1.5,0.340672102177,False
gemm_277.c,xczu7ev-ffvc1156-2-e,10,22.33441,27,1,1,1,1,unroll_2,unroll_4,unroll_2,1,1,0.104956488306,False
gemm_270.c,xczu7ev-ffvc1156-2-e,10,13.73281,59,1,1,1,5,unroll_2,unroll_4,unroll_32,1,2,0.371424139695,False
gemm_254.c,xczu7ev-ffvc1156-2-e,10,17.74689,33,1,1,1,1,unroll_2,unroll_4,unroll_4,1,1,0.196318078754,False
gemm_233.c,xczu7ev-ffvc1156-2-e,10,3.40065,81,1,1,3,7,unroll_2,unroll_4,unroll_64,1,3,1,True
gemm_136.c,xczu7ev-ffvc1156-2-e,10,9.62593,128,1,1,8,13.5,unroll_2,unroll_64,pipeline_1,2,5.875,0.555279312192,False
gemm_19.c,xczu7ev-ffvc1156-2-e,10,14.29537,1006,1,1,4,25,unroll_2,unroll_64,unroll_16,1,7.75,0.310974724429,False
gemm_187.c,xczu7ev-ffvc1156-2-e,10,22.32353,79,1,1,3,9,unroll_2,unroll_64,unroll_2,1,3.5,0.105008045358,False
gemm_3.c,xczu7ev-ffvc1156-2-e,10,17.73601,142,1,1,3,13,unroll_2,unroll_64,unroll_4,1,4.5,0.194859533896,False
gemm_98.c,xczu7ev-ffvc1156-2-e,10,15.44225,294,1,1,3,17,unroll_2,unroll_64,unroll_8,1,5.5,0.277748233482,False
gemm_182.c,xczu7ev-ffvc1156-2-e,10,9.63169,32,1,1,1,1.5,unroll_2,unroll_8,pipeline_1,2,1.125,1,True
gemm_196.c,xczu7ev-ffvc1156-2-e,10,22.32929,29,1,1,1,1,unroll_2,unroll_8,unroll_2,1,1,0.104994276699,False
gemm_302.c,xczu7ev-ffvc1156-2-e,10,17.74177,33,1,1,1,2,unroll_2,unroll_8,unroll_4,1,1.25,0.196621926386,False
gemm_172.c,xczu7ev-ffvc1156-2-e,10,1.73153,124,1,1,3,10,unroll_2,unroll_8,unroll_64,1,3.75,0.966255449686,False
gemm_142.c,xczu7ev-ffvc1156-2-e,10,1.52069,314.5,1,1,92,65,unroll_32,pipeline_1,pipeline_1,4,39.75,0.100712730021,False
gemm_127.c,xczu7ev-ffvc1156-2-e,10,1.52069,332.5,1,1,92,65,unroll_32,pipeline_1,unroll_16,2,39.75,0.100712730021,False
gemm_173.c,xczu7ev-ffvc1156-2-e,10,1.52069,313,1,1,92,65,unroll_32,pipeline_1,unroll_2,2,39.75,0.100712730021,False
gemm_183.c,xczu7ev-ffvc1156-2-e,10,1.52069,332.5,1,1,92,65,unroll_32,pipeline_1,unroll_32,2,39.75,0.100712730021,False
gemm_234.c,xczu7ev-ffvc1156-2-e,10,1.52069,335,1,1,92,65,unroll_32,pipeline_1,unroll_4,2,39.75,0.100712730021,False
gemm_206.c,xczu7ev-ffvc1156-2-e,10,1.52069,364,1,1,92,65,unroll_32,pipeline_1,unroll_64,2,39.75,0.100712730021,False
gemm_160.c,xczu7ev-ffvc1156-2-e,10,1.52069,317,1,1,92,65,unroll_32,pipeline_1,unroll_8,2,39.75,0.100712730021,False
gemm_30.c,xczu7ev-ffvc1156-2-e,10,9.62883,1188,1,1,34.5,51,unroll_32,unroll_16,pipeline_1,2,21.875,0.219596610453,False
gemm_140.c,xczu7ev-ffvc1156-2-e,10,22.32643,478,1,1,12,22,unroll_32,unroll_16,unroll_2,1,9,0.102493876513,False
gemm_252.c,xczu7ev-ffvc1156-2-e,10,9.64675,67.5,1,1,4.5,7,unroll_32,unroll_2,pipeline_1,2,3.375,0.608210497495,False
gemm_279.c,xczu7ev-ffvc1156-2-e,10,14.31619,261,1,1,2,13,unroll_32,unroll_2,unroll_16,1,4.25,0.335871110026,False
gemm_204.c,xczu7ev-ffvc1156-2-e,10,22.34435,51,1,1,1,5,unroll_32,unroll_2,unroll_2,1,2,0.104943134449,False
gemm_278.c,xczu7ev-ffvc1156-2-e,10,17.75683,70,1,1,1,7,unroll_32,unroll_2,unroll_4,1,2.5,0.196365703364,False
gemm_237.c,xczu7ev-ffvc1156-2-e,10,6.73859,2034,1,1,34,32,unroll_32,unroll_2,unroll_64,1,17,0.399916649173,False
gemm_290.c,xczu7ev-ffvc1156-2-e,10,22.32515,1869,1,1,23,34,unroll_32,unroll_32,unroll_2,1,14.75,0.1,False
gemm_295.c,xczu7ev-ffvc1156-2-e,10,17.74659,133,1,1,3,11,unroll_32,unroll_4,unroll_4,1,4,0.195386622538,False
gemm_296.c,xczu7ev-ffvc1156-2-e,10,8.32067,315,1,1,19,30,unroll_32,unroll_8,pipeline_1,1,12.75,0.428261543131,False
gemm_244.c,xczu7ev-ffvc1156-2-e,10,22.32899,187,1,1,6,14,unroll_32,unroll_8,unroll_2,1,5.5,0.104390020599,False
gemm_117.c,xczu7ev-ffvc1156-2-e,10,1.52097,54.5,1,1,12,9,unroll_4,pipeline_1,pipeline_1,4,5.75,0.919226647337,False
gemm_128.c,xczu7ev-ffvc1156-2-e,10,1.52097,51.5,1,1,12,9,unroll_4,pipeline_1,unroll_16,2,5.75,0.919226647337,False
gemm_105.c,xczu7ev-ffvc1156-2-e,10,1.52097,56.5,1,1,12,9,unroll_4,pipeline_1,unroll_2,2,5.75,0.919226647337,False
gemm_51.c,xczu7ev-ffvc1156-2-e,10,1.52097,56.5,1,1,12,9,unroll_4,pipeline_1,unroll_32,2,5.75,0.919226647337,False
gemm_261.c,xczu7ev-ffvc1156-2-e,10,1.52097,50.5,1,1,12,9,unroll_4,pipeline_1,unroll_4,2,5.75,0.919226647337,False
gemm_59.c,xczu7ev-ffvc1156-2-e,10,1.52097,56,1,1,12,9,unroll_4,pipeline_1,unroll_64,2,5.75,0.919226647337,False
gemm_101.c,xczu7ev-ffvc1156-2-e,10,1.52097,55.5,1,1,12,9,unroll_4,pipeline_1,unroll_8,2,5.75,0.919226647337,False
gemm_215.c,xczu7ev-ffvc1156-2-e,10,9.62897,63,1,1,4,6,unroll_4,unroll_16,pipeline_1,2,3,0.616466069361,False
gemm_82.c,xczu7ev-ffvc1156-2-e,10,14.29841,246,1,1,2,10,unroll_4,unroll_16,unroll_16,1,3.5,0.339516405592,False
gemm_29.c,xczu7ev-ffvc1156-2-e,10,22.32657,49,1,1,1,4,unroll_4,unroll_16,unroll_2,1,1.75,0.105063885803,False
gemm_91.c,xczu7ev-ffvc1156-2-e,10,13.72497,856,1,1,3,13,unroll_4,unroll_16,unroll_32,1,4.5,0.364791168728,False
gemm_85.c,xczu7ev-ffvc1156-2-e,10,17.73905,65,1,1,1,6,unroll_4,unroll_16,unroll_4,1,2.25,0.196971730846,False
gemm_61.c,xczu7ev-ffvc1156-2-e,10,1.37041,811,1,2,7,21,unroll_4,unroll_16,unroll_64,1,7.75,0.870223065177,False
gemm_55.c,xczu7ev-ffvc1156-2-e,10,15.44529,122,1,1,2,9,unroll_4,unroll_16,unroll_8,1,3.25,0.28523141114,False
gemm_120.c,xczu7ev-ffvc1156-2-e,10,9.64689,25.5,1,1,1,1,unroll_4,unroll_2,pipeline_1,2,1,0.637731562534,False
gemm_168.c,xczu7ev-ffvc1156-2-e,10,14.31633,43,1,1,1,3,unroll_4,unroll_2,unroll_16,1,1.5,0.340155651247,False
gemm_195.c,xczu7ev-ffvc1156-2-e,10,22.34449,26,1,1,1,1,unroll_4,unroll_2,unroll_2,1,1,0.104882511731,False
gemm_107.c,xczu7ev-ffvc1156-2-e,10,13.74289,65,1,1,1,5,unroll_4,unroll_2,unroll_32,1,2,0.370875026744,False
gemm_178.c,xczu7ev-ffvc1156-2-e,10,6.73873,77,1,1,5,8,unroll_4,unroll_2,unroll_64,1,3.75,0.725087894076,False
gemm_90.c,xczu7ev-ffvc1156-2-e,10,15.46321,34,1,1,1,2,unroll_4,unroll_2,unroll_8,1,1.25,0.284887288526,False
gemm_12.c,xczu7ev-ffvc1156-2-e,10,9.62769,122,1,1,8,12.5,unroll_4,unroll_32,pipeline_1,2,5.625,0.560808678109,False
gemm_92.c,xczu7ev-ffvc1156-2-e,10,14.29713,912,1,1,5,15,unroll_4,unroll_32,unroll_16,1,5.5,0.329817014554,False
gemm_46.c,xczu7ev-ffvc1156-2-e,10,22.32529,79,1,1,3,7,unroll_4,unroll_32,unroll_2,1,3,0.10505926429,False
gemm_86.c,xczu7ev-ffvc1156-2-e,10,17.73777,128,1,1,3,10,unroll_4,unroll_32,unroll_4,1,3.75,0.196024940726,False
gemm_220.c,xczu7ev-ffvc1156-2-e,10,1.35121,2758,1,3,9,32,unroll_4,unroll_32,unroll_64,1,11.25,1,True
gemm_111.c,xczu7ev-ffvc1156-2-e,10,15.44401,300,1,1,3,12,unroll_4,unroll_32,unroll_8,1,4.25,0.282824963335,False
gemm_1.c,xczu7ev-ffvc1156-2-e,10,9.63665,33.5,1,1,1,1.5,unroll_4,unroll_4,pipeline_1,2,1.125,0.638693159077,False
gemm_197.c,xczu7ev-ffvc1156-2-e,10,3.40049,141,1,1,5,12,unroll_4,unroll_4,unroll_64,1,4.75,0.857349740983,False
gemm_161.c,xczu7ev-ffvc1156-2-e,10,9.62577,341.5,1,1,17,28,unroll_4,unroll_64,pipeline_1,2,11.75,0.416741832054,False
gemm_222.c,xczu7ev-ffvc1156-2-e,10,22.32337,201,1,1,5,17,unroll_4,unroll_64,unroll_2,1,6,0.104211395661,False
gemm_271.c,xczu7ev-ffvc1156-2-e,10,17.73585,356,1,1,6,21,unroll_4,unroll_64,unroll_4,1,7.25,0.18659366053,False
gemm_60.c,xczu7ev-ffvc1156-2-e,10,15.44209,1042,1,1,7,29,unroll_4,unroll_64,unroll_8,1,9.5,0.248885846342,False
gemm_151.c,xczu7ev-ffvc1156-2-e,10,9.63153,41.5,1,1,2,3.5,unroll_4,unroll_8,pipeline_1,2,1.875,0.638287005905,False
gemm_225.c,xczu7ev-ffvc1156-2-e,10,14.30097,124,1,1,1,8,unroll_4,unroll_8,unroll_16,1,2.75,0.340971658428,False
gemm_176.c,xczu7ev-ffvc1156-2-e,10,22.32913,35,1,1,1,3,unroll_4,unroll_8,unroll_2,1,1.5,0.105036981231,False
gemm_125.c,xczu7ev-ffvc1156-2-e,10,1.73137,271,1,1,5,15,unroll_4,unroll_8,unroll_64,1,5.5,0.921214692602,False
gemm_232.c,xczu7ev-ffvc1156-2-e,10,15.44785,67,1,1,1,5,unroll_4,unroll_8,unroll_8,1,2,0.285983670123,False
gemm_255.c,xczu7ev-ffvc1156-2-e,10,9.64672,145,1,1,8.5,14.5,unroll_64,unroll_2,pipeline_1,2,6.25,0.54609956598,False
gemm_94.c,xczu7ev-ffvc1156-2-e,10,22.34432,93,1,1,3,10,unroll_64,unroll_2,unroll_2,1,3.75,0.104811291647,False
gemm_112.c,xczu7ev-ffvc1156-2-e,10,10.9472,354,1,1,16,25,unroll_64,unroll_4,pipeline_1,1,10.75,0.399988477164,False
gemm_167.c,xczu7ev-ffvc1156-2-e,10,8.32064,1153,1,1,38,59,unroll_64,unroll_8,pipeline_1,1,24.75,0.209608164444,False
gemm_106.c,xczu7ev-ffvc1156-2-e,10,1.52081,81,1,1,23,18,unroll_8,pipeline_1,pipeline_1,4,10.75,0.79544873964,False
gemm_153.c,xczu7ev-ffvc1156-2-e,10,1.52081,87,1,1,23,18,unroll_8,pipeline_1,unroll_16,2,10.75,0.79544873964,False
gemm_171.c,xczu7ev-ffvc1156-2-e,10,1.52081,79,1,1,23,18,unroll_8,pipeline_1,unroll_2,2,10.75,0.79544873964,False
gemm_45.c,xczu7ev-ffvc1156-2-e,10,1.52081,92,1,1,23,18,unroll_8,pipeline_1,unroll_32,2,10.75,0.79544873964,False
gemm_163.c,xczu7ev-ffvc1156-2-e,10,1.52081,91,1,1,23,18,unroll_8,pipeline_1,unroll_4,2,10.75,0.79544873964,False
gemm_137.c,xczu7ev-ffvc1156-2-e,10,1.52081,99,1,1,23,18,unroll_8,pipeline_1,unroll_64,2,10.75,0.79544873964,False
gemm_124.c,xczu7ev-ffvc1156-2-e,10,1.52081,83.5,1,1,23,18,unroll_8,pipeline_1,unroll_8,2,10.75,0.79544873964,False
gemm_177.c,xczu7ev-ffvc1156-2-e,10,9.62889,117,1,1,8.5,13.5,unroll_8,unroll_16,pipeline_1,2,6,0.55236550367,False
gemm_34.c,xczu7ev-ffvc1156-2-e,10,14.29833,848,1,1,5,15,unroll_8,unroll_16,unroll_16,1,5.5,0.329759411405,False
gemm_110.c,xczu7ev-ffvc1156-2-e,10,22.32649,77,1,1,3,8,unroll_8,unroll_16,unroll_2,1,3.25,0.105022497531,False
gemm_116.c,xczu7ev-ffvc1156-2-e,10,13.72489,3532,1,1,7,21,unroll_8,unroll_16,unroll_32,1,7.5,0.338944493796,False
gemm_174.c,xczu7ev-ffvc1156-2-e,10,1.37033,2619,1,3,13,35,unroll_8,unroll_16,unroll_64,1,13,0.717018800535,False
gemm_44.c,xczu7ev-ffvc1156-2-e,10,15.44521,275,1,1,4,12,unroll_8,unroll_16,unroll_8,1,4.5,0.281920249104,False
gemm_165.c,xczu7ev-ffvc1156-2-e,10,9.64681,30.5,1,1,1,2,unroll_8,unroll_2,pipeline_1,2,1.25,0.636187964745,False
gemm_205.c,xczu7ev-ffvc1156-2-e,10,22.34441,30,1,1,1,2,unroll_8,unroll_2,unroll_2,1,1.25,0.104907844522,False
gemm_202.c,xczu7ev-ffvc1156-2-e,10,13.74281,106,1,1,1,9,unroll_8,unroll_2,unroll_32,1,3,0.369922500531,False
gemm_83.c,xczu7ev-ffvc1156-2-e,10,17.75689,32,1,1,1,2,unroll_8,unroll_2,unroll_4,1,1.25,0.196130937562,False
gemm_293.c,xczu7ev-ffvc1156-2-e,10,6.73865,160,1,1,9,15,unroll_8,unroll_2,unroll_64,1,6.5,0.653887464684,False
gemm_71.c,xczu7ev-ffvc1156-2-e,10,9.62761,345,1,1,17,26,unroll_8,unroll_32,pipeline_1,2,11.25,0.428641227885,False
gemm_36.c,xczu7ev-ffvc1156-2-e,10,22.32521,158,1,1,6,14,unroll_8,unroll_32,unroll_2,1,5.5,0.10441610053,False
gemm_264.c,xczu7ev-ffvc1156-2-e,10,17.73769,370,1,1,6,15,unroll_8,unroll_32,unroll_4,1,5.75,0.191748563869,False
gemm_126.c,xczu7ev-ffvc1156-2-e,10,9.63657,40.5,1,1,2,3.5,unroll_8,unroll_4,pipeline_1,2,1.875,0.638080194337,False
gemm_263.c,xczu7ev-ffvc1156-2-e,10,3.40041,364,1,1,9,18,unroll_8,unroll_4,unroll_64,1,7.25,0.772303965151,False
gemm_189.c,xczu7ev-ffvc1156-2-e,10,9.62569,1143.5,1,1,34,54,unroll_8,unroll_64,pipeline_1,2,22.5,0.211441910974,False
gemm_285.c,xczu7ev-ffvc1156-2-e,10,22.32329,567,1,1,11,28,unroll_8,unroll_64,unroll_2,1,10.25,0.101726248005,False
gemm_17.c,xczu7ev-ffvc1156-2-e,10,17.73577,1583,1,1,12,36,unroll_8,unroll_64,unroll_4,1,12.5,0.159060312398,False
gemm_144.c,xczu7ev-ffvc1156-2-e,10,9.63145,60.5,1,1,4,6.5,unroll_8,unroll_8,pipeline_1,2,3.125,0.613859478206,False
gemm_289.c,xczu7ev-ffvc1156-2-e,10,14.30089,253,1,1,2,11,unroll_8,unroll_8,unroll_16,1,3.75,0.338598893699,False
gemm_299.c,xczu7ev-ffvc1156-2-e,10,13.72745,809,1,1,3,14,unroll_8,unroll_8,unroll_32,1,4.75,0.363145559337,False
gemm_193.c,xczu7ev-ffvc1156-2-e,10,17.74153,66,1,1,1,6,unroll_8,unroll_8,unroll_4,1,2.25,0.196890916331,False
gemm_147.c,xczu7ev-ffvc1156-2-e,10,1.73129,811,1,1,10,23,unroll_8,unroll_8,unroll_64,1,8.75,0.817394280168,False
